  unhandled argument: C:\Users\vitor\Documents\MIEI\Visualização e Iluminação 1\Trabalho Prático\bin_x64\Release\gl_commandlist_basic.exe
DEVICE: GeForce_GTX_1650
vsync: on
scene.vert.glsl ...
scene.frag.glsl ...
scene.vert.glsl ...
scene.geo.glsl ...
scene.frag.glsl ...
 Timer Frame;	 GL    7036; CPU   2712; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    108; (microseconds, avg 128)
  Timer Draw;	 GL    6891; CPU   2449; (microseconds, avg 128)
  Timer Blit;	 GL     125; CPU     51; (microseconds, avg 128)
  Timer GUI;	 GL       6; CPU     58; (microseconds, avg 128)

 Timer Frame;	 GL    7027; CPU   2679; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    112; (microseconds, avg 128)
  Timer Draw;	 GL    6912; CPU   2414; (microseconds, avg 128)
  Timer Blit;	 GL      95; CPU     49; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     57; (microseconds, avg 128)

 Timer Frame;	 GL    7019; CPU   2745; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    107; (microseconds, avg 128)
  Timer Draw;	 GL    6909; CPU   2481; (microseconds, avg 128)
  Timer Blit;	 GL      91; CPU     53; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     59; (microseconds, avg 128)

 Timer Frame;	 GL    6978; CPU   2546; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     97; (microseconds, avg 128)
  Timer Draw;	 GL    6882; CPU   2314; (microseconds, avg 128)
  Timer Blit;	 GL      75; CPU     41; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     51; (microseconds, avg 128)

 Timer Frame;	 GL    6969; CPU   2526; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     92; (microseconds, avg 128)
  Timer Draw;	 GL    6882; CPU   2298; (microseconds, avg 128)
  Timer Blit;	 GL      67; CPU     42; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     52; (microseconds, avg 128)

 Timer Frame;	 GL    6978; CPU   2590; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     95; (microseconds, avg 128)
  Timer Draw;	 GL    6884; CPU   2352; (microseconds, avg 128)
  Timer Blit;	 GL      74; CPU     42; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     55; (microseconds, avg 128)

 Timer Frame;	 GL    7001; CPU   2615; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    109; (microseconds, avg 128)
  Timer Draw;	 GL    6890; CPU   2357; (microseconds, avg 128)
  Timer Blit;	 GL      91; CPU     48; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     57; (microseconds, avg 128)

 Timer Frame;	 GL    7134; CPU   2871; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    112; (microseconds, avg 128)
  Timer Draw;	 GL    6983; CPU   2580; (microseconds, avg 128)
  Timer Blit;	 GL     130; CPU     64; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     70; (microseconds, avg 128)

 Timer Frame;	 GL    7136; CPU   3165; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    100; (microseconds, avg 128)
  Timer Draw;	 GL    7038; CPU   2889; (microseconds, avg 128)
  Timer Blit;	 GL      77; CPU     63; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     68; (microseconds, avg 128)

 Timer Frame;	 GL    6991; CPU   2611; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     98; (microseconds, avg 128)
  Timer Draw;	 GL    6881; CPU   2375; (microseconds, avg 128)
  Timer Blit;	 GL      90; CPU     44; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     52; (microseconds, avg 128)

 Timer Frame;	 GL    6996; CPU   2620; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    108; (microseconds, avg 128)
  Timer Draw;	 GL    6893; CPU   2356; (microseconds, avg 128)
  Timer Blit;	 GL      83; CPU     49; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     59; (microseconds, avg 128)

 Timer Frame;	 GL    6968; CPU   2564; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    108; (microseconds, avg 128)
  Timer Draw;	 GL    6879; CPU   2318; (microseconds, avg 128)
  Timer Blit;	 GL      69; CPU     42; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     52; (microseconds, avg 128)

 Timer Frame;	 GL    7095; CPU   2767; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    121; (microseconds, avg 128)
  Timer Draw;	 GL    6926; CPU   2478; (microseconds, avg 128)
  Timer Blit;	 GL     149; CPU     55; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     65; (microseconds, avg 128)

 Timer Frame;	 GL    7021; CPU   2634; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    106; (microseconds, avg 128)
  Timer Draw;	 GL    6899; CPU   2378; (microseconds, avg 128)
  Timer Blit;	 GL     102; CPU     47; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     57; (microseconds, avg 128)

 Timer Frame;	 GL    7052; CPU   2725; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    117; (microseconds, avg 128)
  Timer Draw;	 GL    6920; CPU   2446; (microseconds, avg 128)
  Timer Blit;	 GL     112; CPU     53; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     62; (microseconds, avg 128)

 Timer Frame;	 GL    6999; CPU   2529; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     90; (microseconds, avg 128)
  Timer Draw;	 GL    6896; CPU   2302; (microseconds, avg 128)
  Timer Blit;	 GL      83; CPU     41; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     52; (microseconds, avg 128)

 Timer Frame;	 GL    6978; CPU   2460; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     95; (microseconds, avg 128)
  Timer Draw;	 GL    6884; CPU   2238; (microseconds, avg 128)
  Timer Blit;	 GL      74; CPU     38; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     49; (microseconds, avg 128)

 Timer Frame;	 GL    6973; CPU   2464; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     98; (microseconds, avg 128)
  Timer Draw;	 GL    6880; CPU   2238; (microseconds, avg 128)
  Timer Blit;	 GL      73; CPU     39; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     48; (microseconds, avg 128)

 Timer Frame;	 GL    6985; CPU   2542; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    105; (microseconds, avg 128)
  Timer Draw;	 GL    6894; CPU   2297; (microseconds, avg 128)
  Timer Blit;	 GL      72; CPU     43; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     52; (microseconds, avg 128)

 Timer Frame;	 GL    6968; CPU   2447; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     92; (microseconds, avg 128)
  Timer Draw;	 GL    6882; CPU   2233; (microseconds, avg 128)
  Timer Blit;	 GL      66; CPU     36; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     46; (microseconds, avg 128)

 Timer Frame;	 GL    6966; CPU   2439; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     91; (microseconds, avg 128)
  Timer Draw;	 GL    6881; CPU   2226; (microseconds, avg 128)
  Timer Blit;	 GL      65; CPU     37; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     47; (microseconds, avg 128)

 Timer Frame;	 GL    6969; CPU   2450; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     90; (microseconds, avg 128)
  Timer Draw;	 GL    6884; CPU   2234; (microseconds, avg 128)
  Timer Blit;	 GL      65; CPU     37; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     48; (microseconds, avg 128)

 Timer Frame;	 GL    6977; CPU   2502; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    100; (microseconds, avg 128)
  Timer Draw;	 GL    6882; CPU   2268; (microseconds, avg 128)
  Timer Blit;	 GL      75; CPU     41; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     52; (microseconds, avg 128)

 Timer Frame;	 GL    6970; CPU   2471; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     93; (microseconds, avg 128)
  Timer Draw;	 GL    6882; CPU   2251; (microseconds, avg 128)
  Timer Blit;	 GL      68; CPU     38; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     47; (microseconds, avg 128)

 Timer Frame;	 GL    6974; CPU   2492; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    100; (microseconds, avg 128)
  Timer Draw;	 GL    6883; CPU   2259; (microseconds, avg 128)
  Timer Blit;	 GL      71; CPU     41; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     51; (microseconds, avg 128)

 Timer Frame;	 GL    6973; CPU   2450; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     86; (microseconds, avg 128)
  Timer Draw;	 GL    6884; CPU   2237; (microseconds, avg 128)
  Timer Blit;	 GL      69; CPU     38; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     49; (microseconds, avg 128)

 Timer Frame;	 GL    6983; CPU   2489; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     99; (microseconds, avg 128)
  Timer Draw;	 GL    6892; CPU   2256; (microseconds, avg 128)
  Timer Blit;	 GL      72; CPU     41; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     51; (microseconds, avg 128)

 Timer Frame;	 GL    6964; CPU   2469; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     89; (microseconds, avg 128)
  Timer Draw;	 GL    6882; CPU   2253; (microseconds, avg 128)
  Timer Blit;	 GL      62; CPU     38; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     48; (microseconds, avg 128)

 Timer Frame;	 GL    6971; CPU   2444; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     93; (microseconds, avg 128)
  Timer Draw;	 GL    6882; CPU   2224; (microseconds, avg 128)
  Timer Blit;	 GL      69; CPU     38; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     47; (microseconds, avg 128)

 Timer Frame;	 GL    6969; CPU   2439; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     91; (microseconds, avg 128)
  Timer Draw;	 GL    6884; CPU   2223; (microseconds, avg 128)
  Timer Blit;	 GL      65; CPU     37; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     48; (microseconds, avg 128)

 Timer Frame;	 GL    6983; CPU   2631; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    106; (microseconds, avg 128)
  Timer Draw;	 GL    6891; CPU   2383; (microseconds, avg 128)
  Timer Blit;	 GL      72; CPU     44; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     54; (microseconds, avg 128)

 Timer Frame;	 GL    7032; CPU   2937; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    119; (microseconds, avg 128)
  Timer Draw;	 GL    6903; CPU   2641; (microseconds, avg 128)
  Timer Blit;	 GL     110; CPU     58; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     66; (microseconds, avg 128)

 Timer Frame;	 GL    6974; CPU   2531; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     99; (microseconds, avg 128)
  Timer Draw;	 GL    6887; CPU   2299; (microseconds, avg 128)
  Timer Blit;	 GL      68; CPU     40; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     49; (microseconds, avg 128)

 Timer Frame;	 GL    6970; CPU   2560; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     99; (microseconds, avg 128)
  Timer Draw;	 GL    6879; CPU   2322; (microseconds, avg 128)
  Timer Blit;	 GL      71; CPU     42; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     52; (microseconds, avg 128)

 Timer Frame;	 GL    7014; CPU   2637; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     71; (microseconds, avg 128)
  Timer Draw;	 GL    6884; CPU   2419; (microseconds, avg 128)
  Timer Blit;	 GL     110; CPU     52; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     61; (microseconds, avg 128)

 Timer Frame;	 GL    6974; CPU   2381; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     57; (microseconds, avg 128)
  Timer Draw;	 GL    6885; CPU   2211; (microseconds, avg 128)
  Timer Blit;	 GL      69; CPU     39; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     48; (microseconds, avg 128)

 Timer Frame;	 GL    6967; CPU   2362; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     53; (microseconds, avg 128)
  Timer Draw;	 GL    6882; CPU   2203; (microseconds, avg 128)
  Timer Blit;	 GL      65; CPU     36; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     45; (microseconds, avg 128)

 Timer Frame;	 GL    7003; CPU   2461; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     60; (microseconds, avg 128)
  Timer Draw;	 GL    6893; CPU   2276; (microseconds, avg 128)
  Timer Blit;	 GL      90; CPU     43; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     55; (microseconds, avg 128)

 Timer Frame;	 GL    6973; CPU   2389; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     55; (microseconds, avg 128)
  Timer Draw;	 GL    6889; CPU   2225; (microseconds, avg 128)
  Timer Blit;	 GL      64; CPU     37; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     47; (microseconds, avg 128)

 Timer Frame;	 GL    6964; CPU   2446; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     54; (microseconds, avg 128)
  Timer Draw;	 GL    6882; CPU   2281; (microseconds, avg 128)
  Timer Blit;	 GL      63; CPU     39; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     47; (microseconds, avg 128)

 Timer Frame;	 GL    7022; CPU   2807; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    105; (microseconds, avg 128)
  Timer Draw;	 GL    6896; CPU   2543; (microseconds, avg 128)
  Timer Blit;	 GL     106; CPU     55; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     62; (microseconds, avg 128)

 Timer Frame;	 GL    6990; CPU   2533; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     93; (microseconds, avg 128)
  Timer Draw;	 GL    6885; CPU   2307; (microseconds, avg 128)
  Timer Blit;	 GL      85; CPU     41; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     51; (microseconds, avg 128)

 Timer Frame;	 GL    6967; CPU   2475; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     93; (microseconds, avg 128)
  Timer Draw;	 GL    6880; CPU   2254; (microseconds, avg 128)
  Timer Blit;	 GL      67; CPU     39; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     48; (microseconds, avg 128)

 Timer Frame;	 GL    6964; CPU   2475; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     91; (microseconds, avg 128)
  Timer Draw;	 GL    6879; CPU   2259; (microseconds, avg 128)
  Timer Blit;	 GL      65; CPU     38; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     47; (microseconds, avg 128)

 Timer Frame;	 GL    6979; CPU   2537; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     98; (microseconds, avg 128)
  Timer Draw;	 GL    6882; CPU   2302; (microseconds, avg 128)
  Timer Blit;	 GL      77; CPU     42; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     52; (microseconds, avg 128)

 Timer Frame;	 GL    6970; CPU   2453; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     90; (microseconds, avg 128)
  Timer Draw;	 GL    6886; CPU   2239; (microseconds, avg 128)
  Timer Blit;	 GL      64; CPU     37; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     46; (microseconds, avg 128)

 Timer Frame;	 GL    6987; CPU   2526; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     95; (microseconds, avg 128)
  Timer Draw;	 GL    6892; CPU   2295; (microseconds, avg 128)
  Timer Blit;	 GL      75; CPU     42; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     53; (microseconds, avg 128)

 Timer Frame;	 GL    6963; CPU   2472; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     94; (microseconds, avg 128)
  Timer Draw;	 GL    6879; CPU   2247; (microseconds, avg 128)
  Timer Blit;	 GL      64; CPU     39; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     50; (microseconds, avg 128)

 Timer Frame;	 GL    6975; CPU   2475; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     90; (microseconds, avg 128)
  Timer Draw;	 GL    6880; CPU   2258; (microseconds, avg 128)
  Timer Blit;	 GL      75; CPU     38; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     48; (microseconds, avg 128)

 Timer Frame;	 GL    6972; CPU   2474; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     93; (microseconds, avg 128)
  Timer Draw;	 GL    6882; CPU   2256; (microseconds, avg 128)
  Timer Blit;	 GL      70; CPU     38; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     47; (microseconds, avg 128)

 Timer Frame;	 GL    6981; CPU   2476; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     92; (microseconds, avg 128)
  Timer Draw;	 GL    6890; CPU   2255; (microseconds, avg 128)
  Timer Blit;	 GL      71; CPU     40; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     49; (microseconds, avg 128)

 Timer Frame;	 GL    6974; CPU   2461; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     92; (microseconds, avg 128)
  Timer Draw;	 GL    6886; CPU   2243; (microseconds, avg 128)
  Timer Blit;	 GL      69; CPU     38; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     48; (microseconds, avg 128)

 Timer Frame;	 GL    6979; CPU   2506; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     97; (microseconds, avg 128)
  Timer Draw;	 GL    6884; CPU   2277; (microseconds, avg 128)
  Timer Blit;	 GL      75; CPU     40; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     51; (microseconds, avg 128)

 Timer Frame;	 GL    6981; CPU   2498; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     98; (microseconds, avg 128)
  Timer Draw;	 GL    6885; CPU   2268; (microseconds, avg 128)
  Timer Blit;	 GL      76; CPU     40; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     49; (microseconds, avg 128)

 Timer Frame;	 GL    6974; CPU   2471; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     98; (microseconds, avg 128)
  Timer Draw;	 GL    6882; CPU   2239; (microseconds, avg 128)
  Timer Blit;	 GL      71; CPU     40; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     51; (microseconds, avg 128)

 Timer Frame;	 GL    6962; CPU   2464; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     91; (microseconds, avg 128)
  Timer Draw;	 GL    6881; CPU   2246; (microseconds, avg 128)
  Timer Blit;	 GL      62; CPU     38; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     49; (microseconds, avg 128)

 Timer Frame;	 GL    6979; CPU   2576; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    103; (microseconds, avg 128)
  Timer Draw;	 GL    6889; CPU   2329; (microseconds, avg 128)
  Timer Blit;	 GL      70; CPU     45; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     56; (microseconds, avg 128)

 Timer Frame;	 GL    6997; CPU   2707; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    104; (microseconds, avg 128)
  Timer Draw;	 GL    6893; CPU   2452; (microseconds, avg 128)
  Timer Blit;	 GL      84; CPU     49; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     56; (microseconds, avg 128)

 Timer Frame;	 GL    6985; CPU   2563; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    101; (microseconds, avg 128)
  Timer Draw;	 GL    6887; CPU   2318; (microseconds, avg 128)
  Timer Blit;	 GL      78; CPU     43; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     53; (microseconds, avg 128)

 Timer Frame;	 GL    6975; CPU   2597; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    109; (microseconds, avg 128)
  Timer Draw;	 GL    6880; CPU   2345; (microseconds, avg 128)
  Timer Blit;	 GL      75; CPU     43; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     53; (microseconds, avg 128)

 Timer Frame;	 GL    6991; CPU   2631; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU    113; (microseconds, avg 128)
  Timer Draw;	 GL    6889; CPU   2371; (microseconds, avg 128)
  Timer Blit;	 GL      82; CPU     45; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     53; (microseconds, avg 128)

 Timer Frame;	 GL    7031; CPU   2619; (microseconds, avg 128)
  Timer Setup;	 GL       7; CPU     95; (microseconds, avg 128)
  Timer Draw;	 GL    6890; CPU   2380; (microseconds, avg 128)
  Timer Blit;	 GL     121; CPU     46; (microseconds, avg 128)
  Timer GUI;	 GL       5; CPU     55; (microseconds, avg 128)

